2022-09-30 15:35:13,804 INFO    Thread-188:3960 [upload_job.py:push():139] Uploaded file C:\Users\bhatt\AppData\Local\Temp\tmphkc2hifuwandb\ytqw1g80-media/table/examples_1_e8feeb06fdcb4a2c9c8c.table.json
2022-09-30 15:35:13,873 DEBUG   SenderThread:3960 [sender.py:send():301] send: stats
2022-09-30 15:35:14,335 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\wandb-summary.json
2022-09-30 15:35:14,604 INFO    Thread-189:3960 [upload_job.py:push():139] Uploaded file C:\Users\bhatt\AppData\Local\Temp\tmphkc2hifuwandb\75xq36rj-wandb-metadata.json
2022-09-30 15:35:15,343 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\output.log
2022-09-30 15:35:17,367 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\output.log
2022-09-30 15:35:21,394 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\output.log
2022-09-30 15:35:22,416 DEBUG   HandlerThread:3960 [handler.py:handle_request():138] handle_request: partial_history
2022-09-30 15:35:22,420 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:22,422 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:22,424 DEBUG   SenderThread:3960 [sender.py:send():301] send: history
2022-09-30 15:35:22,427 DEBUG   SenderThread:3960 [sender.py:send():301] send: summary
2022-09-30 15:35:22,433 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-09-30 15:35:23,404 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\output.log
2022-09-30 15:35:23,406 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\wandb-summary.json
2022-09-30 15:35:24,375 DEBUG   HandlerThread:3960 [handler.py:handle_request():138] handle_request: partial_history
2022-09-30 15:35:24,377 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:24,378 DEBUG   SenderThread:3960 [sender.py:send():301] send: history
2022-09-30 15:35:24,382 DEBUG   SenderThread:3960 [sender.py:send():301] send: summary
2022-09-30 15:35:24,385 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-09-30 15:35:24,407 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\wandb-summary.json
2022-09-30 15:35:25,414 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\output.log
2022-09-30 15:35:26,245 DEBUG   HandlerThread:3960 [handler.py:handle_request():138] handle_request: partial_history
2022-09-30 15:35:26,249 DEBUG   SenderThread:3960 [sender.py:send():301] send: history
2022-09-30 15:35:26,251 DEBUG   SenderThread:3960 [sender.py:send():301] send: summary
2022-09-30 15:35:26,254 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-09-30 15:35:26,420 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\wandb-summary.json
2022-09-30 15:35:27,177 DEBUG   SenderThread:3960 [sender.py:send():301] send: config
2022-09-30 15:35:27,430 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\output.log
2022-09-30 15:35:27,617 DEBUG   HandlerThread:3960 [handler.py:handle_request():138] handle_request: log_artifact
2022-09-30 15:35:27,618 DEBUG   SenderThread:3960 [sender.py:send_request():315] send_request: log_artifact
2022-09-30 15:35:27,667 DEBUG   HandlerThread:3960 [handler.py:handle_request():138] handle_request: partial_history
2022-09-30 15:35:28,437 INFO    Thread-177:3960 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\media\table\conf_table_6_5d4b8f41d776cbd34554.table.json
2022-09-30 15:35:28,439 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\media\table
2022-09-30 15:35:28,832 DEBUG   HandlerThread:3960 [handler.py:handle_request():138] handle_request: stop_status
2022-09-30 15:35:30,722 INFO    Thread-191:3960 [upload_job.py:push():97] Uploaded file C:\Users\bhatt\.cache\wandb\artifacts\obj\md5\b8\24144c006ce355c1acf06fe2dadc2c
2022-09-30 15:35:31,399 DEBUG   HandlerThread:3960 [handler.py:handle_request():138] handle_request: log_artifact
2022-09-30 15:35:31,435 DEBUG   HandlerThread:3960 [handler.py:handle_request():138] handle_request: partial_history
2022-09-30 15:35:31,524 INFO    Thread-177:3960 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\media\table\examples_7_1ed4cf00a574c5c41655.table.json
2022-09-30 15:35:31,526 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\media\table
2022-09-30 15:35:31,935 DEBUG   HandlerThread:3960 [handler.py:handle_request():138] handle_request: partial_history
2022-09-30 15:35:32,636 INFO    SenderThread:3960 [sender.py:send_request_log_artifact():1206] logged artifact run-15h6x4tv-conf_table - {'id': 'QXJ0aWZhY3Q6MjA5MzA1MTc2', 'digest': '8a0e398cb37f914353733c8688d27c10', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI5OTA3MDAx', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjA5MzA0ODIy', 'versionIndex': 0}}, 'version': 'latest'}
2022-09-30 15:35:32,639 DEBUG   SenderThread:3960 [sender.py:send():301] send: files
2022-09-30 15:35:32,641 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file media\table\conf_table_6_5d4b8f41d776cbd34554.table.json with policy now
2022-09-30 15:35:32,646 DEBUG   SenderThread:3960 [sender.py:send():301] send: history
2022-09-30 15:35:32,647 DEBUG   SenderThread:3960 [sender.py:send():301] send: summary
2022-09-30 15:35:32,650 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-09-30 15:35:32,654 DEBUG   SenderThread:3960 [sender.py:send_request():315] send_request: stop_status
2022-09-30 15:35:33,567 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\wandb-summary.json
2022-09-30 15:35:33,738 DEBUG   SenderThread:3960 [sender.py:send_request():315] send_request: log_artifact
2022-09-30 15:35:33,984 INFO    Thread-192:3960 [upload_job.py:push():139] Uploaded file C:\Users\bhatt\AppData\Local\Temp\tmphkc2hifuwandb\2ac3n9n7-media/table/conf_table_6_5d4b8f41d776cbd34554.table.json
2022-09-30 15:35:34,577 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\config.yaml
2022-09-30 15:35:36,543 INFO    Thread-194:3960 [upload_job.py:push():97] Uploaded file C:\Users\bhatt\.cache\wandb\artifacts\obj\md5\85\d4feb83cd9ef73111599ec3a84f196
2022-09-30 15:35:38,396 INFO    SenderThread:3960 [sender.py:send_request_log_artifact():1206] logged artifact run-15h6x4tv-examples - {'id': 'QXJ0aWZhY3Q6MjA5MzA1MjU5', 'digest': 'b277980e14772287ede69fd3dd6eb7cb', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI5OTA3MDA3', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjA5MzA0ODkx', 'versionIndex': 0}}, 'version': 'latest'}
2022-09-30 15:35:38,397 DEBUG   SenderThread:3960 [sender.py:send():301] send: files
2022-09-30 15:35:38,400 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file media\table\examples_7_1ed4cf00a574c5c41655.table.json with policy now
2022-09-30 15:35:38,403 DEBUG   SenderThread:3960 [sender.py:send():301] send: history
2022-09-30 15:35:38,404 DEBUG   SenderThread:3960 [sender.py:send():301] send: summary
